日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,中價_lag1,中價_lag7,中價_lag14,下價_lag1,下價_lag7,下價_lag14,價格區間_lag1,價格區間_lag7,價格區間_lag14,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmean_3d_prev,日照時數(hour)_rollmean_3d_prev,相對溼度(%)_rollmean_3d_prev,最大陣風(m/s)_rollmean_3d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter,weekday,is_weekend,is_mon,is_fri
111/11/28,26.01,46.49090909090909,46.3,47.5,29.018181818181816,28.1,27.35,16.918181818181818,13.2,16.5,29.57272727272728,33.099999999999994,31.0,17458.427272727273,5400.1,6739.3,29.454545454545453,27.985,27.53,24.4,29.46,20.72,5.7,0.0,0.0,80.2,5.220000000000001,23.72666666666667,27.94666666666667,20.813333333333333,2.700000000000003,84.0,6.3,1.536,1.89,0.2,1.3,8.740000000000002,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,0,0,1,0
111/11/29,29.02,45.5,45.4,44.36666666666667,26.7,29.766666666666666,28.008333333333336,11.55,18.566666666666663,17.508333333333333,33.95,26.83333333333333,26.85833333333333,8741.7,43204.93333333333,33529.675,26.01,29.852500000000003,28.375833333333333,26.44,32.88,20.9,9.5,0.0,0.0,76.2,6.58,24.746666666666663,29.593333333333334,20.766666666666666,5.600000000000002,79.26666666666667,6.586666666666667,0.318,1.89,0.1,1.3,11.980000000000004,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,1,0,0,0
111/11/30,29.35,44.208333333333336,45.00833333333333,43.975,28.58333333333333,29.09166666666667,27.916666666666668,17.216666666666665,17.708333333333332,18.175,26.99166666666667,27.3,25.8,35518.075000000004,37915.025,25182.45833333333,29.02,29.165000000000003,28.469166666666663,26.8,32.72,22.96,8.8,0.0,0.0,77.0,6.62,25.88,31.686666666666667,21.526666666666667,8.000000000000002,77.8,6.140000000000001,0.0,1.672,0.0,0.6,9.759999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,2,0,0,0
111/12/01,28.58833333333333,44.46666666666667,43.85833333333333,42.85,28.8,29.15,25.65,17.383333333333333,17.441666666666666,15.216666666666669,27.083333333333336,26.41666666666666,27.633333333333333,27062.658333333336,28972.341666666664,10475.85,29.35,29.104166666666668,24.735,23.06,27.56,19.0,5.7,0.0,0.0,77.0,7.659999999999999,25.433333333333334,31.053333333333327,20.953333333333333,8.000000000000004,76.73333333333333,6.953333333333333,0.0,1.554,0.0,0.3,8.559999999999999,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,3,0,0,0
111/12/02,28.425,44.34166666666667,44.22727272727273,45.25,28.025,27.19090909090909,28.46666666666667,16.866666666666667,17.063636363636363,16.599999999999998,27.475,27.163636363636364,28.65,26840.45,20776.754545454543,34771.316666666666,28.58833333333333,27.654545454545453,28.871666666666663,20.76,25.98,17.880000000000003,8.9,0.0,0.0,76.4,6.12,23.540000000000003,28.75333333333333,19.94666666666667,7.800000000000003,76.8,6.8,0.0,1.536,0.0,0.2,8.099999999999998,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,4,0,0,1
111/12/03,28.66,236.85,46.44545454545455,94.20833333333331,28.03333333333333,27.85454545454545,27.59166666666667,17.483333333333334,17.163636363636364,15.808333333333332,219.36666666666667,29.28181818181818,78.39999999999999,24571.291666666668,21378.772727272728,29908.691666666666,28.425,28.44545454545454,28.159166666666668,20.64,26.160000000000004,17.740000000000002,5.5,0.0,0.0,81.0,6.8,21.486666666666668,26.566666666666663,18.206666666666667,6.700000000000003,78.13333333333334,6.859999999999999,0.0,0.318,0.0,0.1,8.420000000000002,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,5,1,0,0
111/12/04,29.20909090909091,45.475,46.49090909090909,44.85454545454545,28.10833333333333,29.018181818181816,28.9,17.625,16.918181818181818,16.963636363636365,27.85,29.57272727272728,27.890909090909087,26977.5,17458.427272727273,29339.79090909091,28.66,29.454545454545453,29.063636363636363,21.9,28.76,17.5,9.2,0.0,0.0,83.8,5.24,21.1,26.966666666666665,17.706666666666667,7.86666666666667,80.39999999999999,6.053333333333334,0.0,0.0,0.0,0.0,11.260000000000002,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,6,1,0,0
111/12/05,31.915,45.94545454545455,45.5,46.3,28.77272727272728,26.7,28.1,16.754545454545454,11.55,13.2,29.19090909090909,33.95,33.099999999999994,28436.945454545457,8741.7,5400.1,29.20909090909091,26.01,27.985,21.22,24.62,18.82,0.1,0.0,0.0,88.8,5.7,21.25333333333333,26.51333333333333,18.02,4.933333333333335,84.53333333333333,5.913333333333334,0.0,0.0,0.0,0.0,5.800000000000001,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,0,0,1,0
111/12/06,30.52833333333333,51.45,44.208333333333336,45.4,32.05,28.58333333333333,29.766666666666666,17.2,17.216666666666665,18.566666666666663,34.25,26.99166666666667,26.83333333333333,3364.0,35518.075000000004,43204.93333333333,31.915,29.02,29.852500000000003,20.2,24.9,16.34,7.3,0.0,0.0,81.0,9.24,21.106666666666666,26.093333333333334,17.553333333333335,5.533333333333335,84.53333333333333,6.726666666666667,0.0,0.0,0.0,0.0,8.559999999999999,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,1,0,0,0
111/12/07,30.668333333333333,49.03333333333333,44.46666666666667,45.00833333333333,30.166666666666668,28.8,29.09166666666667,18.10833333333333,17.383333333333333,17.708333333333332,30.925,27.083333333333336,27.3,40419.93333333333,27062.658333333336,37915.025,30.52833333333333,29.35,29.165000000000003,18.86,24.46,15.72,3.7,0.0,0.0,80.0,4.9,20.093333333333334,24.66,16.959999999999997,3.7000000000000015,83.26666666666667,6.613333333333334,0.0,0.0,0.0,0.0,8.74,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,2,0,0,0
111/12/08,30.42083333333333,49.325,44.34166666666667,43.85833333333333,30.0,28.025,29.15,17.525000000000002,16.866666666666667,17.441666666666666,31.8,27.475,26.41666666666666,35082.6,26840.45,28972.341666666664,30.668333333333333,28.58833333333333,29.104166666666668,20.28,26.42,16.86,8.7,0.0,0.0,79.4,8.080000000000002,19.78,25.26,16.30666666666667,6.566666666666669,80.13333333333334,7.406666666666667,0.0,0.0,0.0,0.0,9.560000000000002,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,3,0,0,0
111/12/09,29.895454545454548,47.01666666666667,236.85,44.22727272727273,29.61666666666667,28.03333333333333,27.19090909090909,16.675,17.483333333333334,17.063636363636363,30.341666666666672,219.36666666666667,27.163636363636364,30137.74166666667,24571.291666666668,20776.754545454543,30.42083333333333,28.425,27.654545454545453,19.68,26.380000000000003,15.16,9.9,0.0,0.0,79.4,7.62,19.606666666666666,25.75333333333333,15.913333333333332,7.4333333333333345,79.60000000000001,6.866666666666667,0.0,0.0,0.0,0.0,11.220000000000002,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,4,0,0,1
111/12/10,28.036363636363635,45.4,45.475,46.44545454545455,29.40909090909091,28.10833333333333,27.85454545454545,18.30909090909091,17.625,17.163636363636364,27.09090909090909,27.85,29.28181818181818,26154.20909090909,26977.5,21378.772727272728,29.895454545454548,28.66,28.44545454545454,18.9,24.5,14.3,8.9,0.0,0.0,80.2,8.879999999999999,19.62,25.766666666666666,15.44,9.16666666666667,79.66666666666667,8.193333333333333,0.0,0.0,0.0,0.0,10.2,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,5,1,0,0
111/12/11,28.4,45.93636363636364,45.94545454545455,46.49090909090909,27.481818181818184,28.77272727272728,29.018181818181816,17.5,16.754545454545454,16.918181818181818,28.43636363636364,29.19090909090909,29.57272727272728,25065.727272727272,28436.945454545457,17458.427272727273,28.036363636363635,29.20909090909091,29.454545454545453,19.84,25.76,15.3,7.1,0.0,0.0,79.4,6.26,19.473333333333333,25.546666666666667,14.920000000000002,8.633333333333335,79.66666666666667,7.586666666666666,0.0,0.0,0.0,0.0,10.46,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,6,1,0,0
111/12/12,35.21,45.2,51.45,45.5,28.49090909090909,32.05,26.7,17.072727272727274,17.2,11.55,28.12727272727272,34.25,33.95,21706.890909090907,3364.0,8741.7,28.4,31.915,26.01,19.44,25.64,14.9,8.3,0.0,0.0,76.8,7.220000000000001,19.39333333333333,25.3,14.833333333333334,8.100000000000003,78.8,7.453333333333333,0.0,0.0,0.0,0.0,10.74,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,0,0,1,0
111/12/13,28.756666666666664,55.5,49.03333333333333,44.208333333333336,35.6,30.166666666666668,28.58333333333333,16.75,18.10833333333333,17.216666666666665,38.75,30.925,26.99166666666667,11799.1,40419.93333333333,35518.075000000004,35.21,30.52833333333333,29.02,18.66,24.28,16.24,4.7,0.0,0.0,75.8,8.919999999999998,19.313333333333336,25.226666666666663,15.48,6.700000000000003,77.33333333333333,7.466666666666666,0.0,0.0,0.0,0.0,8.040000000000003,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,1,0,0,0
111/12/14,28.96166666666667,45.93333333333334,49.325,44.46666666666667,27.775,30.0,28.8,15.55,17.525000000000002,17.383333333333333,30.38333333333334,31.8,27.083333333333336,31008.65,35082.6,27062.658333333336,28.756666666666664,30.668333333333333,29.35,17.919999999999998,23.64,14.94,5.3,0.018,0.1,79.2,5.92,18.67333333333333,24.52,15.36,6.100000000000002,77.26666666666667,7.353333333333333,0.018,0.018,0.1,0.1,8.700000000000001,0,0,0,0,0,1,1,12,-2.4492935982947064e-16,1.0,1,2,0,0,0
111/12/15,25.540000000000003,46.05,47.01666666666667,44.34166666666667,28.441666666666663,29.61666666666667,28.025,16.308333333333334,16.675,16.866666666666667,29.74166666666667,30.341666666666672,27.475,24624.74166666667,30137.74166666667,26840.45,28.96166666666667,30.42083333333333,28.58833333333333,16.759999999999998,18.96,15.04,0.0,0.0,0.0,79.6,5.779999999999999,17.78,22.293333333333333,15.406666666666666,3.333333333333336,78.2,6.873333333333332,0.018,0.018,0.1,0.1,3.9200000000000017,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,3,0,0,0
111/12/16,27.995833333333334,44.56666666666666,45.4,236.85,25.85,29.40909090909091,28.03333333333333,16.966666666666665,18.30909090909091,17.483333333333334,27.6,27.09090909090909,219.36666666666667,8482.65,26154.20909090909,24571.291666666668,25.540000000000003,29.895454545454548,28.425,18.5,24.44,15.46,4.8,0.0,0.0,81.2,5.96,17.726666666666663,22.346666666666664,15.146666666666668,3.366666666666669,80.0,5.886666666666666,0.018,0.018,0.1,0.1,8.98,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,4,0,0,1
111/12/17,29.820000000000004,45.69166666666666,45.93636363636364,45.475,27.766666666666666,27.481818181818184,28.10833333333333,15.883333333333333,17.5,17.625,29.80833333333333,28.43636363636364,27.85,28310.375,25065.727272727272,26977.5,27.995833333333334,28.036363636363635,28.66,19.74,25.74,16.380000000000003,4.2,0.0,0.0,84.0,7.2,18.33333333333333,23.046666666666663,15.626666666666669,3.000000000000002,81.60000000000001,6.313333333333333,0.0,0.018,0.0,0.1,9.359999999999996,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,5,1,0,0
111/12/18,31.318181818181817,46.55,45.2,45.94545454545455,29.441666666666663,28.49090909090909,28.77272727272728,17.5,17.072727272727274,16.754545454545454,29.050000000000004,28.12727272727272,29.19090909090909,20428.091666666667,21706.890909090907,28436.945454545457,29.820000000000004,28.4,29.20909090909091,14.1,18.5,11.325,0.3,33.6,6.8,91.2,11.15,17.446666666666665,22.89333333333333,14.388333333333335,3.1000000000000028,85.46666666666665,8.103333333333333,33.6,33.618,6.8,6.9,7.175000000000001,0,0,0,0,0,1,1,12,-2.4492935982947064e-16,1.0,1,6,1,0,0
111/12/19,30.0,46.4,55.5,51.45,30.845454545454547,35.6,32.05,18.181818181818183,16.75,17.2,28.21818181818181,38.75,34.25,13690.109090909093,11799.1,3364.0,31.318181818181817,35.21,31.915,11.46,14.4,9.45,0.6,0.718,1.0,65.8,8.325,15.1,19.546666666666663,12.385,1.7000000000000022,80.33333333333333,8.891666666666666,34.318,34.336,7.8,7.899999999999999,4.950000000000001,1,0,0,0,0,1,2,12,-2.4492935982947064e-16,1.0,1,0,0,1,0
111/12/20,31.085833333333337,55.0,45.93333333333334,49.03333333333333,30.0,27.775,30.166666666666668,16.0,15.55,18.10833333333333,39.0,30.38333333333334,30.925,3500.0,31008.65,40419.93333333333,30.0,28.756666666666664,30.52833333333333,14.54,20.12,8.959999999999999,7.5,0.0,0.0,74.8,5.36,13.366666666666667,17.67333333333333,9.911666666666669,2.800000000000002,77.26666666666667,8.278333333333332,34.318,34.336,7.8,7.899999999999999,11.160000000000002,1,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,1,0,0,0
111/12/21,32.205,50.43333333333334,46.05,49.325,30.28333333333333,28.441666666666663,30.0,17.483333333333334,16.308333333333334,17.525000000000002,32.95,29.74166666666667,31.8,25757.15,24624.74166666667,35082.6,31.085833333333337,28.96166666666667,30.668333333333333,16.44,22.98,10.98,9.6,0.0,0.0,75.6,5.18,14.146666666666668,19.166666666666668,9.796666666666669,5.900000000000002,72.06666666666666,6.288333333333333,0.718,34.318,1.0,7.8,12.0,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,2,0,0,0
111/12/22,32.9,51.00833333333333,44.56666666666666,47.01666666666667,31.35833333333333,25.85,29.61666666666667,18.83333333333333,16.966666666666665,16.675,32.175,27.6,30.341666666666672,22740.166666666668,8482.65,30137.74166666667,32.205,25.540000000000003,30.42083333333333,16.3,21.025,12.375,6.1,0.0,0.0,79.8,9.175,15.76,21.375,10.771666666666668,7.733333333333337,76.73333333333333,6.571666666666666,0.0,34.318,0.0,7.8,8.649999999999999,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,3,0,0,0
111/12/23,34.34916666666667,50.68333333333334,45.69166666666666,45.4,32.45,27.766666666666666,29.40909090909091,19.183333333333334,15.883333333333333,18.30909090909091,31.500000000000004,29.80833333333333,27.09090909090909,22037.841666666664,28310.375,26154.20909090909,32.9,27.995833333333334,29.895454545454548,14.88,22.36,10.06,9.7,0.0,0.0,57.4,7.959999999999999,15.873333333333331,22.121666666666663,11.138333333333334,8.466666666666669,70.93333333333332,7.438333333333333,0.0,34.318,0.0,7.8,12.3,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,4,0,0,1
111/12/24,33.11727272727273,51.99166666666667,46.55,45.93636363636364,34.125,29.441666666666663,27.481818181818184,19.20833333333333,17.5,17.5,32.78333333333333,29.050000000000004,28.43636363636364,17904.183333333334,20428.091666666667,25065.727272727272,34.34916666666667,29.820000000000004,28.036363636363635,13.32,20.4,7.975,9.5,0.0,0.0,64.2,7.300000000000001,14.833333333333334,21.26166666666666,10.136666666666668,8.433333333333335,67.13333333333334,8.145000000000001,0.0,34.318,0.0,7.8,12.425,1,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,5,1,0,0
111/12/25,33.163636363636364,51.554545454545455,46.4,45.2,32.845454545454544,30.845454545454547,28.49090909090909,20.345454545454547,18.181818181818183,17.072727272727274,31.209090909090907,28.21818181818181,28.12727272727272,17644.763636363637,13690.109090909093,21706.890909090907,33.11727272727273,31.318181818181817,28.4,12.2,19.4,7.52,9.6,0.0,0.0,62.8,7.959999999999999,13.466666666666669,20.72,8.518333333333333,9.6,61.46666666666667,7.739999999999999,0.0,0.718,0.0,1.0,11.88,1,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,6,1,0,0
111/12/26,39.085,50.51818181818182,55.0,55.5,33.71818181818182,30.0,35.6,18.9,16.0,16.75,31.61818181818182,39.0,38.75,14646.327272727272,3500.0,11799.1,33.163636363636364,30.0,35.21,12.66,20.44,6.82,9.6,0.0,0.0,67.2,5.16,12.726666666666668,20.08,7.438333333333333,9.56666666666667,64.73333333333333,6.806666666666668,0.0,0.0,0.0,0.0,13.62,1,1,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,0,0,1,0
111/12/27,32.965,55.8,50.43333333333334,45.93333333333334,38.2,30.28333333333333,27.775,22.1,17.483333333333334,15.55,33.7,32.95,30.38333333333334,2446.2,25757.15,31008.65,39.085,31.085833333333337,28.756666666666664,14.18,21.08,8.24,9.5,0.0,0.0,71.4,7.540000000000001,13.013333333333334,20.30666666666666,7.526666666666666,9.56666666666667,67.13333333333334,6.886666666666667,0.0,0.0,0.0,0.0,12.839999999999998,1,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,1,0,0,0
111/12/28,33.69833333333333,50.36666666666667,51.00833333333333,46.05,32.791666666666664,31.35833333333333,28.441666666666663,19.591666666666665,18.83333333333333,16.308333333333334,30.775,32.175,29.74166666666667,21209.733333333334,22740.166666666668,24624.74166666667,32.965,32.205,28.96166666666667,15.38,23.24,9.28,9.6,0.0,0.0,70.6,5.38,14.073333333333332,21.586666666666662,8.113333333333333,9.566666666666668,69.73333333333333,6.026666666666667,0.0,0.0,0.0,0.0,13.96,1,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,2,0,0,0
111/12/29,34.87833333333334,51.85,50.68333333333334,44.56666666666666,33.641666666666666,32.45,25.85,19.65833333333333,19.183333333333334,16.966666666666665,32.19166666666666,31.500000000000004,27.6,13293.383333333331,22037.841666666664,8482.65,33.69833333333333,32.9,25.540000000000003,16.36,24.06,9.92,9.6,0.0,0.0,73.0,5.08,15.306666666666668,22.793333333333333,9.146666666666668,9.56666666666667,71.66666666666667,6.0,0.0,0.0,0.0,0.0,14.14,1,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,3,0,0,0
111/12/30,33.565,51.00833333333333,51.99166666666667,45.69166666666666,34.583333333333336,34.125,27.766666666666666,20.433333333333334,19.20833333333333,15.883333333333333,30.575,32.78333333333333,29.80833333333333,12704.366666666669,17904.183333333334,28310.375,34.87833333333334,34.34916666666667,27.995833333333334,16.04,18.86,13.04,0.0,0.0,0.0,85.8,5.5,15.926666666666668,22.05333333333333,10.746666666666664,6.400000000000003,76.46666666666667,5.32,0.0,0.0,0.0,0.0,5.82,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,4,0,0,1
111/12/31,31.527272727272727,50.53333333333333,51.554545454545455,46.55,33.18333333333333,32.845454545454544,29.441666666666663,20.375,20.345454545454547,17.5,30.15833333333333,31.209090909090907,29.050000000000004,13143.375,17644.763636363637,20428.091666666667,33.565,33.11727272727273,29.820000000000004,16.74,20.74,14.94,0.2,0.0,0.0,85.0,7.159999999999999,16.38,21.22,12.633333333333333,3.266666666666669,81.26666666666667,5.913333333333334,0.0,0.0,0.0,0.0,5.799999999999999,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,5,1,0,0
112/01/01,30.00909090909091,48.49090909090909,50.51818181818182,46.4,31.43636363636364,33.71818181818182,30.845454545454547,18.327272727272728,18.9,18.181818181818183,30.163636363636364,31.61818181818182,28.21818181818181,13732.727272727272,14646.327272727272,13690.109090909093,31.527272727272727,33.163636363636364,31.318181818181817,17.46,23.16,14.22,3.4,0.018,0.1,80.6,5.5200000000000005,16.746666666666666,20.92,14.066666666666665,1.2000000000000024,83.8,6.06,0.018,0.018,0.1,0.1,8.94,0,0,0,0,0,1,1,1,0.4999999999999999,0.8660254037844387,1,6,1,0,0
112/01/02,37.39,48.75454545454545,55.8,55.0,29.7,38.2,30.0,18.70909090909091,22.1,16.0,30.04545454545454,33.7,39.0,13661.181818181818,2446.2,3500.0,30.00909090909091,39.085,30.0,17.82,20.72,15.66,0.0,0.118,2.0,91.4,5.54,17.34,21.54,14.94,1.2000000000000024,85.66666666666667,6.073333333333333,0.1359999999999999,0.1359999999999999,2.1,2.1,5.059999999999999,0,0,0,0,0,1,2,1,0.4999999999999999,0.8660254037844387,1,0,0,1,0
112/01/03,32.884166666666665,56.55,50.36666666666667,50.43333333333334,37.45,32.791666666666664,30.28333333333333,24.65,19.591666666666665,17.483333333333334,31.9,30.775,32.95,1796.6,21209.733333333334,25757.15,37.39,32.965,31.085833333333337,17.78,19.32,16.9,0.0,11.1,10.8,97.8,5.58,17.686666666666667,21.066666666666663,15.593333333333334,1.1333333333333355,89.93333333333334,5.546666666666667,11.236,11.236,12.9,12.9,2.4200000000000017,0,0,0,0,0,1,3,1,0.4999999999999999,0.8660254037844387,1,1,0,0,0
112/01/04,33.049166666666665,48.45,51.85,51.00833333333333,33.00833333333333,33.641666666666666,31.35833333333333,20.65833333333333,19.65833333333333,18.83333333333333,27.79166666666666,32.19166666666666,32.175,31100.68333333333,13293.383333333331,22740.166666666668,32.884166666666665,33.69833333333333,32.205,17.1,20.48,15.419999999999998,0.2,0.1,0.0,88.4,5.5200000000000005,17.566666666666666,20.17333333333333,15.993333333333334,0.066666666666669,92.53333333333336,5.546666666666667,11.317999999999998,11.336,12.8,12.9,5.060000000000002,0,0,0,0,0,1,4,1,0.4999999999999999,0.8660254037844387,1,2,0,0,0
112/01/05,32.8875,48.64166666666667,51.00833333333333,50.68333333333334,32.641666666666666,34.583333333333336,32.45,20.70833333333333,20.433333333333334,19.183333333333334,27.93333333333334,30.575,31.500000000000004,13913.933333333334,12704.366666666669,22037.841666666664,33.049166666666665,34.87833333333334,32.9,17.18,22.95,14.325,5.3,0.0,0.0,83.2,5.3,17.353333333333335,20.916666666666664,15.548333333333332,1.833333333333336,89.80000000000001,5.466666666666666,11.2,11.336,10.8,12.9,8.625,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,3,0,0,0
112/01/06,31.995833333333334,47.9,50.53333333333333,51.99166666666667,32.708333333333336,33.18333333333333,34.125,22.133333333333336,20.375,19.20833333333333,25.766666666666666,30.15833333333333,32.78333333333333,18513.466666666667,13143.375,17904.183333333334,32.8875,33.565,34.34916666666667,18.22,24.82,13.34,9.0,0.0,0.0,85.4,6.26,17.5,22.75,14.361666666666665,4.833333333333336,85.66666666666667,5.6933333333333325,0.1,11.336,0.0,12.9,11.48,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,4,0,0,1
112/01/07,30.372727272727275,47.76666666666667,48.49090909090909,51.554545454545455,31.975,31.43636363636364,32.845454545454544,21.091666666666665,18.327272727272728,20.345454545454547,26.675000000000008,30.163636363636364,31.209090909090907,17614.850000000002,13732.727272727272,17644.763636363637,31.995833333333334,31.527272727272727,33.11727272727273,18.12,22.84,14.94,5.9,0.0,0.0,86.2,7.959999999999999,17.84,23.53666666666666,14.201666666666666,6.733333333333337,84.93333333333334,6.506666666666667,0.0,11.336,0.0,12.9,7.9,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,5,1,0,0
112/01/08,31.76363636363636,46.60909090909092,48.75454545454545,50.51818181818182,30.43636363636364,29.7,33.71818181818182,19.71818181818182,18.70909090909091,18.9,26.890909090909098,30.04545454545454,31.61818181818182,13565.890909090907,13661.181818181818,14646.327272727272,30.372727272727275,30.00909090909091,33.163636363636364,18.380000000000003,24.880000000000003,14.2,4.5,0.0,0.0,78.6,4.84,18.24,24.18,14.159999999999998,6.466666666666669,83.40000000000002,6.353333333333333,0.0,11.317999999999998,0.0,12.8,10.680000000000003,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,6,1,0,0
112/01/09,38.64,49.1,56.55,55.8,32.22727272727273,37.45,38.2,19.545454545454547,24.65,22.1,29.55454545454545,31.9,33.7,7690.436363636364,1796.6,2446.2,31.76363636363636,37.39,39.085,19.04,24.92,15.3,7.9,0.0,0.0,80.0,5.119999999999999,18.513333333333332,24.21333333333333,14.813333333333333,6.100000000000002,81.60000000000001,5.973333333333333,0.0,11.2,0.0,10.8,9.62,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,0,0,1,0
112/01/10,32.38636363636363,61.5,48.45,50.36666666666667,39.1,33.00833333333333,32.791666666666664,24.65,20.65833333333333,19.591666666666665,36.85,27.79166666666666,30.775,7593.9,31100.68333333333,21209.733333333334,38.64,32.884166666666665,32.965,18.4,23.52,15.86,2.1,0.0,0.0,88.6,6.56,18.606666666666666,24.44,15.12,4.833333333333336,82.39999999999999,5.506666666666667,0.0,0.1,0.0,0.0,7.66,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,1,0,0,0
112/01/11,29.953636363636363,50.054545454545455,48.64166666666667,51.85,32.14545454545455,32.641666666666666,33.641666666666666,20.4,20.70833333333333,19.65833333333333,29.654545454545453,27.93333333333334,32.19166666666666,14999.29090909091,13913.933333333334,13293.383333333331,32.38636363636363,33.049166666666665,33.69833333333333,19.2,23.04,17.2,0.6,0.0,0.0,88.4,6.24,18.88,23.826666666666664,16.12,3.5333333333333354,85.66666666666667,5.973333333333333,0.0,0.0,0.0,0.0,5.84,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,2,0,0,0
112/01/12,34.28818181818182,49.56363636363637,47.9,51.00833333333333,29.57272727272728,32.708333333333336,34.583333333333336,18.77272727272728,22.133333333333336,20.433333333333334,30.790909090909096,25.766666666666666,30.575,8353.354545454546,18513.466666666667,12704.366666666669,29.953636363636363,32.8875,34.87833333333334,18.72,21.48,17.14,0.0,0.018,0.3,92.2,6.36,18.77333333333333,22.68,16.733333333333334,0.9000000000000025,89.73333333333335,6.386666666666667,0.018,0.018,0.3,0.3,4.34,0,0,0,0,0,1,1,1,0.4999999999999999,0.8660254037844387,1,3,0,0,0
112/01/13,30.744444444444444,50.35454545454545,47.76666666666667,50.53333333333333,34.88181818181818,31.975,33.18333333333333,22.654545454545453,21.091666666666665,20.375,27.7,26.675000000000008,30.15833333333333,7852.9,17614.850000000002,13143.375,34.28818181818182,31.995833333333334,33.565,19.6,24.52,16.94,1.7,0.0,0.0,89.4,4.86,19.173333333333336,23.01333333333333,17.093333333333334,0.7666666666666689,90.0,5.82,0.018,0.018,0.3,0.3,7.579999999999998,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,4,0,0,1
112/01/14,31.71818181818181,51.18888888888889,46.60909090909092,48.49090909090909,30.05555555555556,30.43636363636364,31.43636363636364,16.38888888888889,19.71818181818182,18.327272727272728,34.8,26.890909090909098,30.163636363636364,8008.666666666667,13565.890909090907,13732.727272727272,30.744444444444444,30.372727272727275,31.527272727272727,22.46,28.68,17.1,8.1,0.1,0.0,75.4,6.04,20.26,24.89333333333333,17.060000000000002,3.266666666666669,85.66666666666667,5.753333333333333,0.118,0.118,0.3,0.3,11.579999999999998,0,0,0,0,0,1,1,1,0.4999999999999999,0.8660254037844387,1,5,1,0,0
